ST,ORI,GRP,DIV,YEAR,MSA,CD1,CD2,CD3,ADJD,OFF,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M24,F3,F4,F5,F6,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F24,AW,AB,AI,AO1,AH,AN
Illinois,IL0162C,4,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,17,7,2,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
Illinois,IL0162C,4,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
Illinois,IL0162C,4,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Illinois,IL0162C,4,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0
Illinois,IL0162C,4,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Illinois,IL0162C,4,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,1,0,0,0,0
Illinois,IL0162C,4,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Illinois,IL0162C,4,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,0,2,2,0,0,0,0,0,1,3,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,3,0,0,0,0
Illinois,IL0162C,4,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,0,1,13,12,3,3,0,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,0,0,0,0
Illinois,IL0162C,4,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",012,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,0,0,0,3,3,2,0,2,2,2,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,0,4,0,10,7,2,0,3,1,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,4,0,1,1,2,1,0,1,2,0,0,7,7,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,33,4,0,0,0,1
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,1,7,6,5,0,1,2,1,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,31,2,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,0,1,4,3,1,0,3,1,1,1,3,2,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,6,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,0,0,0,0,1,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,0,0,0,7,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,0,0,0,0,1,0,1,0,0,0,0,5,0,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,1
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",190,1,2,3,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,1,0,1,0,0,2,4,4,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,26,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,2,5,10,7,7,8,58,43,43,37,28,34,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,274,14,0,0,0,1
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,4,12,3,5,3,7,2,2,1,1,4,5,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,57,1,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,1,0,15,14,13,13,17,19,18,31,90,71,56,62,49,39,0,0,0,0,1,0,1,1,2,2,0,2,8,10,14,13,4,2,0,538,29,0,0,0,1
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,37,38,54,50,72,32,27,26,29,20,24,125,108,73,67,51,53,0,0,6,2,2,2,3,3,0,2,5,5,10,15,13,13,9,7,0,946,27,1,0,0,8
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,0,0,0,0,0,0,1,1,0,0,3,5,7,9,12,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,3,0,0,0,47,0,0,0,0,0
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,42,23,26,11,17,11,6,4,7,9,4,27,19,16,14,15,17,0,2,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,261,19,0,0,0,1
Illinois,IL01621,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",270,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,4,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,3,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,0,6,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,0,0,1,1,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,1,2,5,3,6,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,1,2,1,1,1,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,13,2,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,24,12,12,9,12,3,2,1,5,2,0,2,7,0,2,0,4,0,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,109,0,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,31,11,5,4,5,6,2,2,4,1,0,3,3,1,3,4,2,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,5,0,93,6,0,0,0,0
Illinois,IL0163C,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",270,0,1,3,1,4,0,0,0,1,1,0,2,3,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,0,0,1,0,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,0,0,0,0,3,0,2,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",130,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,0,0,3,5,3,5,4,4,4,5,4,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,1,0,48,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,0,0,0,0,0,2,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,0,0,0,1,1,2,3,3,2,4,2,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,33,0,0,0,0,0
Illinois,IL01631,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,0,0,1,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,0,0,0,2,1,0,0,0,1,1,1,8,10,4,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,0,1,0,7,38,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,4,2,3,4,3,2,0,3,1,2,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,1
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,85,37,43,22,12,4,9,5,3,3,2,8,7,5,5,5,3,0,22,13,9,4,2,1,0,0,2,0,0,3,1,1,0,1,1,0,155,162,0,1,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,7,3,15,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,14,5,10,5,4,3,1,5,5,4,6,18,14,11,6,7,7,0,2,2,2,0,0,1,1,0,0,0,0,0,1,1,0,1,3,0,57,82,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,1,0,1,1,1,0,2,9,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,26,6,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",130,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,4,3,1,2,0,1,2,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,2,4,2,0,1,1,1,0,0,0,2,5,3,0,2,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,16,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",180,0,0,0,0,0,1,0,0,1,1,1,4,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,14,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",190,0,0,2,2,4,0,0,1,0,0,0,7,6,9,6,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,44,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,1,1,1,0,0,1,3,4,17,16,15,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,61,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,1,0,1,1,2,3,2,3,4,5,13,25,15,15,22,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,4,0,94,54,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,2,1,7,17,2,1,2,4,2,2,2,4,8,4,3,4,5,0,0,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,52,25,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,1,0,1,2,0,4,2,3,7,23,20,13,13,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,76,55,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,46,41,58,62,44,18,18,12,12,5,7,28,39,22,16,13,33,0,18,11,15,11,1,0,0,1,0,0,0,3,3,6,0,1,3,0,333,214,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,77,21,34,12,17,8,13,13,8,5,9,21,16,12,7,3,7,0,13,12,13,6,0,0,1,0,0,0,1,0,0,3,2,0,2,0,251,85,0,0,0,0
Illinois,IL01632,3,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",270,12,13,14,10,16,15,10,9,13,2,3,11,11,12,4,3,7,0,1,0,3,2,1,0,1,0,0,0,0,0,2,0,0,1,0,0,141,35,0,0,0,0
Illinois,IL01633,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Illinois,IL01633,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Illinois,IL01633,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,0,4,5,0,0,0,1,3,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0
Illinois,IL01633,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,16,4,14,7,2,0,0,2,0,0,1,0,3,2,0,0,3,0,10,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,63,7,0,0,0,0
Illinois,IL01633,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,18,12,7,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0
Illinois,IL01633,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,0,2,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0
Illinois,IL01633,5,East North Central,1960,161,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,1,0,0,0,0
