ST,ORI,GRP,DIV,YEAR,MSA,CD1,CD2,CD3,ADJD,OFF,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M24,F3,F4,F5,F6,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F24,AW,AB,AI,AO1,AH,AN
North Carolina,NC06001,2,South Atlantic,1960,151,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,2,4,6,2,3,1,4,4,7,10,17,9,13,11,20,0,0,0,0,3,0,1,0,0,0,0,0,9,9,7,9,5,3,0,32,127,0,0,0,0
North Carolina,NC06001,2,South Atlantic,1960,151,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,1,4,9,26,49,63,78,88,126,203,432,589,731,745,674,1198,0,0,0,0,2,4,2,4,9,5,9,21,79,82,93,79,50,61,0,3126,2390,0,0,0,0
North Carolina,NC06001,2,South Atlantic,1960,151,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,9,7,10,11,15,20,12,16,12,12,19,44,48,33,27,18,25,0,7,2,2,1,3,3,2,3,5,3,2,19,20,19,11,7,10,0,236,221,0,0,0,0
North Carolina,NC06001,2,South Atlantic,1960,151,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,1,2,1,3,0,0,2,0,0,1,2,4,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,21,19,0,0,0,0
North Carolina,NC06001,2,South Atlantic,1960,151,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,366,136,27,16,22,14,25,28,39,45,60,130,140,137,132,125,135,0,79,33,1,2,23,4,3,0,0,1,5,10,12,17,8,3,7,0,796,989,0,0,0,0
North Carolina,NC06001,2,South Atlantic,1960,151,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",270,0,5,12,12,20,10,24,17,21,25,33,68,65,49,32,31,24,0,2,0,0,1,3,1,0,0,0,0,3,5,6,2,3,1,3,0,303,175,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",011,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",012,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,1,0,0,2,2,2,3,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,0,0,0,0,1,2,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,2,1,4,9,7,7,16,12,6,7,13,61,54,69,44,20,45,0,0,0,2,0,4,3,3,1,2,4,9,30,18,17,14,8,9,0,73,428,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,34,8,4,4,2,4,3,3,3,2,2,8,6,10,5,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,35,71,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,68,6,22,7,7,11,12,8,5,3,4,30,29,19,11,8,19,0,5,1,3,6,3,2,3,2,1,0,2,8,1,7,5,2,3,0,123,200,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,8,3,4,5,7,1,1,2,3,1,1,12,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,27,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,0,0,7,4,6,11,10,8,6,7,8,54,57,46,35,18,14,0,0,0,1,0,0,0,0,2,0,0,2,5,7,2,1,2,0,0,144,169,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",100,0,0,0,2,0,0,3,3,2,0,0,5,6,2,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,23,11,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,2,0,0,0,1,4,3,6,6,26,40,25,15,13,4,0,0,0,0,1,1,1,0,1,0,0,1,5,10,6,1,0,0,0,153,19,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",130,2,1,0,1,0,0,0,1,1,3,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,0,0,0,0,2,1,0,3,1,3,3,11,12,5,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,13,49,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",160,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,4,1,1,1,3,0,3,0,2,1,2,14,11,4,10,5,12,0,0,0,0,2,1,1,1,2,0,3,0,7,6,4,1,0,2,0,47,57,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",190,0,0,0,0,1,1,0,2,1,1,3,3,2,7,9,8,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,12,54,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,1,2,1,0,0,0,6,7,2,6,3,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,19,16,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,1,0,1,3,5,1,3,3,5,30,29,33,28,20,36,0,0,0,0,0,0,1,0,0,1,0,0,4,2,3,6,1,1,0,167,50,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,2,1,2,3,5,6,4,6,2,33,58,29,40,28,64,0,0,0,0,1,1,0,0,1,0,2,2,19,14,9,6,9,9,0,79,277,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,2,5,12,19,21,26,27,32,44,202,364,409,506,404,627,0,0,0,0,2,2,2,2,5,0,7,4,27,51,54,26,27,33,0,1636,1306,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,1,3,7,9,15,11,15,15,16,19,66,51,39,37,24,46,0,0,1,2,7,6,8,7,3,8,1,7,17,23,22,16,5,7,0,197,317,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,0,0,1,3,8,3,0,0,0,6,12,8,12,8,22,0,0,0,0,0,0,0,1,1,0,2,2,2,1,0,2,0,1,0,55,40,0,0,0,0
North Carolina,NC09201,3,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,30,9,23,26,25,43,35,35,26,30,37,165,218,124,181,70,149,0,4,2,5,3,8,7,10,13,4,7,12,52,99,32,36,7,25,0,863,689,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,0,0,0,0,0,0,1,0,3,1,1,3,2,11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,11,18,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,0,0,0,0,0,0,3,4,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,0,0,0,2,4,3,0,4,0,2,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,0,0,0,1,1,4,0,1,1,1,1,3,6,2,5,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,8,25,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,0,0,0,0,1,0,0,1,2,3,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",190,0,0,0,0,0,0,0,0,0,4,8,3,12,5,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,0,0,1,1,0,0,4,2,8,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,19,8,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,0,0,0,0,1,2,6,4,0,7,4,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,18,22,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,0,0,4,2,2,2,4,7,8,21,16,14,14,10,0,0,0,0,0,0,0,3,0,2,1,2,4,0,2,3,4,0,0,54,71,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,0,0,0,0,0,1,3,2,2,3,7,8,14,7,6,4,0,0,0,0,0,0,0,1,2,2,0,1,2,1,1,1,0,0,0,25,43,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,0,0,0,5,1,3,5,4,7,0,8,15,14,18,13,6,4,0,0,0,0,0,0,2,1,0,1,0,2,2,2,3,1,0,0,0,71,46,0,0,0,0
North Carolina,NC09207,6,South Atlantic,1960,708,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",270,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,0,1,0,1,0,1,2,3,1,0,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,0,0,0,0,3,5,3,3,0,0,0,3,4,3,1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,0,0,0,0,1,0,2,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,1,1,1,0,2,3,5,3,4,7,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,34,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,0,3,3,2,0,1,7,14,8,10,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,1,3,2,2,3,0,1,3,3,4,6,5,6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,42,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,0,0,0,6,15,20,15,24,17,12,19,59,49,32,31,35,45,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,2,2,1,0,390,0,0,0,0,0
North Dakota,ND00900,9C,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",270,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,6,6,2,4,2,2,4,2,1,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,24,13,6,14,1,1,1,0,0,0,0,1,4,1,1,4,15,0,6,1,7,6,2,4,1,1,0,0,0,0,0,0,1,1,2,0,117,0,1,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,1,5,2,5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",100,2,0,0,0,0,0,0,2,0,1,0,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",130,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,1,2,1,1,4,5,1,2,5,15,8,15,7,6,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,91,0,5,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,1,1,8,16,6,3,1,0,0,0,1,0,1,0,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0,1,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,4,0,1,3,4,10,8,4,8,13,4,44,60,108,102,139,285,0,0,1,1,1,5,0,2,1,0,1,3,9,3,5,6,4,2,0,680,9,152,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,12,2,4,10,5,7,1,6,4,6,4,4,10,9,6,3,9,0,2,0,2,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,106,0,5,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,0,0,3,5,3,5,2,0,0,4,7,3,10,7,6,0,0,0,0,0,2,0,0,0,0,0,1,1,2,1,1,0,0,0,52,0,11,0,0,0
North Dakota,ND00902,4,West North Central,1960,266,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,46,8,22,29,27,16,19,10,13,11,9,41,58,32,17,22,24,0,4,4,10,8,1,1,5,2,0,0,2,1,3,1,2,1,1,0,437,0,13,0,0,0
Ohio,OHCIP00,1B,East North Central,1960,165,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",011,0,0,2,0,0,1,0,1,0,0,0,4,4,2,1,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,7,21,0,0,0,0
Ohio,OHCIP00,1B,East North Central,1960,165,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",012,2,0,0,1,0,0,1,0,3,0,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0
Ohio,OHCIP00,1B,East North Central,1960,165,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,8,6,8,13,13,13,4,3,4,0,4,11,17,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,74,1,0,0,0
Ohio,OHCIP00,1B,East North Central,1960,165,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,21,16,20,9,15,8,13,17,12,5,7,29,20,12,8,3,2,0,4,1,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,128,100,0,0,0,0
